Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Salesperson,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6166,US-2015-103109,2016-12-10 11:10:07,2016-12-11 11:10:07,Second Class,CUST-00313,Arjun Patel,Home Office,United States,Cleveland,Texas,85834,Central,OFF-STO-008,Office Supplies,Storage,Storage Product 8,27.606646015720568,2,0.3,-3.6310773480956526
6167,US-2015-103109,2016-12-10 11:10:07,2016-12-11 11:10:07,Second Class,CUST-00313,Arjun Patel,Home Office,United States,Cleveland,Texas,35419,Central,TEC-ACC-002,Technology,Accessories,Accessories Product 2,4611.834808898779,9,0.5,-787.9749219513736
6168,US-2016-103110,2014-07-04 22:20:42,2014-07-06 22:20:42,First Class,CUST-00326,Arjun Patel,Consumer,United States,Columbus,Ohio,24940,Central,TEC-COP-001,Technology,Copiers,Copiers Product 1,2123.614250474625,7,0.0,408.96170472356494
6169,US-2016-103110,2014-07-04 22:20:42,2014-07-06 22:20:42,First Class,CUST-00326,Arjun Patel,Consumer,United States,Columbus,Ohio,84448,Central,OFF-STO-008,Office Supplies,Storage,Storage Product 8,54.07551422898232,1,0.2,3.205360891367845
6170,US-2017-103111,2016-11-06 07:57:04,2016-11-10 07:57:04,Second Class,CUST-00080,Arjun Patel,Consumer,United States,Minneapolis,Ohio,65804,Central,FUR-FUR-003,Furniture,Furnishings,Furnishings Product 3,140.08490140397103,1,0.2,-4.461442623506312
6171,US-2017-103111,2016-11-06 07:57:04,2016-11-10 07:57:04,Second Class,CUST-00080,Arjun Patel,Consumer,United States,Minneapolis,Ohio,13776,Central,OFF-BIN-008,Office Supplies,Binders,Binders Product 8,134.227324069042,2,0.6,-28.47755639471771
6172,US-2017-103111,2016-11-06 07:57:04,2016-11-10 07:57:04,Second Class,CUST-00080,Arjun Patel,Consumer,United States,Minneapolis,Ohio,42002,Central,OFF-APP-007,Office Supplies,Appliances,Appliances Product 7,21.87252258846003,1,0.2,1.8487114038355017
6173,US-2014-103112,2014-06-17 23:46:58,2014-06-20 23:46:58,Same Day,CUST-00152,Diya Sharma,Consumer,United States,Las Vegas,Oregon,54933,West,OFF-ART-005,Office Supplies,Art,Art Product 5,176.8352897448064,6,0.2,-0.7198738984697926
6174,US-2014-103112,2014-06-17 23:46:58,2014-06-20 23:46:58,Same Day,CUST-00152,Diya Sharma,Consumer,United States,Las Vegas,Oregon,67243,West,OFF-ART-004,Office Supplies,Art,Art Product 4,52.302412166689344,2,0.1,3.671243215313308
6175,US-2015-103113,2015-12-04 08:43:33,2015-12-04 08:43:33,First Class,CUST-00401,Ananya Verma,Consumer,United States,Baltimore,Virginia,20257,East,OFF-APP-001,Office Supplies,Appliances,Appliances Product 1,39.41112077125428,1,0.4,-3.4368404880449512
6176,US-2015-103113,2015-12-04 08:43:33,2015-12-04 08:43:33,First Class,CUST-00401,Ananya Verma,Consumer,United States,Baltimore,Virginia,91841,East,TEC-ACC-008,Technology,Accessories,Accessories Product 8,639.7913344383746,1,0.5,-144.64388549321112
6177,US-2016-103114,2016-09-25 00:16:14,2016-09-27 00:16:14,Standard Class,CUST-00487,Ananya Verma,Consumer,United States,Hartford,Pennsylvania,38772,East,TEC-PHO-007,Technology,Phones,Phones Product 7,363.1181073518574,1,0.0,61.09468062868435
6178,US-2017-103115,2014-01-26 08:57:51,2014-01-27 08:57:51,Standard Class,CUST-00066,Aditya Rao,Home Office,United States,Charlotte,Louisiana,71787,South,OFF-ENV-002,Office Supplies,Envelopes,Envelopes Product 2,277.29016635343044,6,0.0,62.2040560245851
6179,US-2017-103115,2014-01-26 08:57:51,2014-01-27 08:57:51,Standard Class,CUST-00066,Aditya Rao,Home Office,United States,Charlotte,Louisiana,32459,South,OFF-LAB-001,Office Supplies,Labels,Labels Product 1,93.00090052510018,2,0.15,1.659269676358407
6180,US-2017-103115,2014-01-26 08:57:51,2014-01-27 08:57:51,Standard Class,CUST-00066,Aditya Rao,Home Office,United States,Charlotte,Louisiana,69474,South,OFF-BIN-005,Office Supplies,Binders,Binders Product 5,77.03695123897529,4,0.15,4.386676398705463
6181,US-2014-103116,2015-07-23 03:29:18,2015-07-26 03:29:18,Second Class,CUST-00088,Kabir Singh,Consumer,United States,Portland,Washington,69101,West,TEC-COP-002,Technology,Copiers,Copiers Product 2,386.0361347714168,4,0.3,-18.88107526326278
6182,US-2014-103116,2015-07-23 03:29:18,2015-07-26 03:29:18,Second Class,CUST-00088,Kabir Singh,Consumer,United States,Portland,Washington,34456,West,OFF-BIN-005,Office Supplies,Binders,Binders Product 5,85.49788749307365,2,0.15,8.517981053275994
6183,US-2015-103117,2017-09-13 02:18:32,2017-09-16 02:18:32,Second Class,CUST-00134,Kavya Iyer,Consumer,United States,Atlanta,Georgia,89979,South,OFF-LAB-004,Office Supplies,Labels,Labels Product 4,256.2618728410856,7,0.0,36.246843990664
6184,US-2015-103117,2017-09-13 02:18:32,2017-09-16 02:18:32,Second Class,CUST-00134,Kavya Iyer,Consumer,United States,Atlanta,Georgia,78885,South,FUR-FUR-005,Furniture,Furnishings,Furnishings Product 5,190.75767530681304,5,0.1,17.606525326461252
6185,US-2015-103117,2017-09-13 02:18:32,2017-09-16 02:18:32,Second Class,CUST-00134,Kavya Iyer,Consumer,United States,Atlanta,Georgia,28878,South,OFF-ART-006,Office Supplies,Art,Art Product 6,1204.6228175985927,6,0.15,92.85241323351742
6186,US-2015-103117,2017-09-13 02:18:32,2017-09-16 02:18:32,Second Class,CUST-00134,Kavya Iyer,Consumer,United States,Atlanta,Georgia,24773,South,OFF-STO-003,Office Supplies,Storage,Storage Product 3,162.97012135624755,6,0.0,21.127855234716755
6187,US-2016-103118,2014-12-16 08:16:33,2014-12-20 08:16:33,Second Class,CUST-00201,Rohan Gupta,Consumer,United States,Boston,Massachusetts,38112,East,TEC-MAC-005,Technology,Machines,Machines Product 5,1633.425560659393,4,0.3,-76.43777446739358
6188,US-2016-103118,2014-12-16 08:16:33,2014-12-20 08:16:33,Second Class,CUST-00201,Rohan Gupta,Consumer,United States,Boston,Massachusetts,31560,East,OFF-PAP-001,Office Supplies,Paper,Paper Product 1,43.391782355999446,2,0.6,-8.745233536527666
6189,US-2017-103119,2016-09-30 20:04:16,2016-10-02 20:04:16,Standard Class,CUST-00427,Neha Joshi,Corporate,United States,San Antonio,Texas,27215,Central,OFF-LAB-007,Office Supplies,Labels,Labels Product 7,112.20066177468232,3,0.0,12.807044227456334
6190,US-2017-103119,2016-09-30 20:04:16,2016-10-02 20:04:16,Standard Class,CUST-00427,Neha Joshi,Corporate,United States,San Antonio,Texas,49118,Central,TEC-ACC-006,Technology,Accessories,Accessories Product 6,185.90206503527887,1,0.0,55.734444640376246
6191,US-2014-103120,2014-08-28 23:22:54,2014-09-03 23:22:54,Standard Class,CUST-00178,Diya Sharma,Corporate,United States,Seattle,Nevada,81711,West,OFF-APP-006,Office Supplies,Appliances,Appliances Product 6,19.81393563685478,1,0.05,3.365097744468911
6192,US-2014-103120,2014-08-28 23:22:54,2014-09-03 23:22:54,Standard Class,CUST-00178,Diya Sharma,Corporate,United States,Seattle,Nevada,87142,West,OFF-APP-008,Office Supplies,Appliances,Appliances Product 8,148.9088782299387,4,0.2,-7.7714504484550995
6193,US-2014-103120,2014-08-28 23:22:54,2014-09-03 23:22:54,Standard Class,CUST-00178,Diya Sharma,Corporate,United States,Seattle,Nevada,62308,West,OFF-LAB-006,Office Supplies,Labels,Labels Product 6,46.63101620327668,2,0.2,-1.6056282691408863
6194,US-2014-103120,2014-08-28 23:22:54,2014-09-03 23:22:54,Standard Class,CUST-00178,Diya Sharma,Corporate,United States,Seattle,Nevada,34353,West,OFF-APP-006,Office Supplies,Appliances,Appliances Product 6,194.6962796889972,5,0.4,-13.62586101837321
6195,US-2015-103121,2017-05-10 16:35:37,2017-05-16 16:35:37,Standard Class,CUST-00338,Ananya Verma,Corporate,United States,Wilmington,Connecticut,18094,East,OFF-APP-004,Office Supplies,Appliances,Appliances Product 4,118.66892753491622,2,0.3,-3.383293560392888
6196,US-2015-103121,2017-05-10 16:35:37,2017-05-16 16:35:37,Standard Class,CUST-00338,Ananya Verma,Corporate,United States,Wilmington,Connecticut,74075,East,OFF-ART-001,Office Supplies,Art,Art Product 1,56.69637151089218,2,0.1,6.1437105309897255
6197,US-2016-103122,2017-11-03 10:54:42,2017-11-07 10:54:42,First Class,CUST-00078,Vihaan Kumar,Consumer,United States,Houston,Minnesota,44107,Central,FUR-FUR-002,Furniture,Furnishings,Furnishings Product 2,508.5195582519124,2,0.2,-41.07973091749706
6198,US-2016-103122,2017-11-03 10:54:42,2017-11-07 10:54:42,First Class,CUST-00078,Vihaan Kumar,Consumer,United States,Houston,Minnesota,44138,Central,FUR-FUR-006,Furniture,Furnishings,Furnishings Product 6,2121.369877013303,9,0.3,-89.64282649850878
6199,US-2017-103123,2014-09-25 14:03:47,2014-09-27 14:03:47,Second Class,CUST-00596,Ishita Kapoor,Corporate,United States,Baltimore,New Jersey,80860,East,TEC-ACC-008,Technology,Accessories,Accessories Product 8,232.46998194861192,1,0.15,7.40758538858026
6200,US-2014-103124,2015-06-05 13:10:02,2015-06-07 13:10:02,Standard Class,CUST-00532,Meera Nair,Corporate,United States,Jacksonville,Georgia,84766,South,FUR-TAB-008,Furniture,Tables,Tables Product 8,461.565100531898,4,0.0,18.89042831841549
6201,US-2014-103124,2015-06-05 13:10:02,2015-06-07 13:10:02,Standard Class,CUST-00532,Meera Nair,Corporate,United States,Jacksonville,Georgia,85144,South,FUR-CHA-005,Furniture,Chairs,Chairs Product 5,87.29852731546134,1,0.7,-27.262347031163248
6202,US-2014-103124,2015-06-05 13:10:02,2015-06-07 13:10:02,Standard Class,CUST-00532,Meera Nair,Corporate,United States,Jacksonville,Georgia,55862,South,OFF-PAP-006,Office Supplies,Paper,Paper Product 6,81.76688478819165,3,0.0,15.443952676584017
6203,US-2015-103125,2016-12-17 21:44:36,2016-12-19 21:44:36,Standard Class,CUST-00377,Vihaan Kumar,Consumer,United States,Austin,Minnesota,97573,Central,OFF-FAS-004,Office Supplies,Fasteners,Fasteners Product 4,178.446732121832,2,0.15,4.011057903112067
6204,US-2016-103126,2015-04-01 20:24:44,2015-04-01 20:24:44,Standard Class,CUST-00164,Rohan Gupta,Consumer,United States,Buffalo,New York,77319,East,OFF-BIN-001,Office Supplies,Binders,Binders Product 1,13.956686125847128,1,0.2,-0.4287018599893289
6205,US-2017-103127,2016-02-02 12:41:45,2016-02-03 12:41:45,Standard Class,CUST-00539,Aditya Rao,Corporate,United States,Orlando,North Carolina,15120,South,OFF-SUP-004,Office Supplies,Supplies,Supplies Product 4,1084.4497835707227,9,0.2,88.21381017083331
6206,US-2014-103128,2014-04-26 11:55:54,2014-04-29 11:55:54,Standard Class,CUST-00748,Vihaan Kumar,Consumer,United States,Columbus,Michigan,88937,Central,OFF-LAB-003,Office Supplies,Labels,Labels Product 3,89.34496954693829,4,0.1,5.578182097189929
6207,US-2015-103129,2015-07-01 18:15:45,2015-07-04 18:15:45,First Class,CUST-00696,Arjun Patel,Consumer,United States,Houston,Wisconsin,79068,Central,OFF-BIN-001,Office Supplies,Binders,Binders Product 1,35.693679611716824,3,0.0,5.84780581982968
6208,US-2015-103129,2015-07-01 18:15:45,2015-07-04 18:15:45,First Class,CUST-00696,Arjun Patel,Consumer,United States,Houston,Wisconsin,20218,Central,OFF-ART-008,Office Supplies,Art,Art Product 8,99.6647857833151,3,0.1,7.94273747261875
6209,US-2016-103130,2016-01-25 15:33:53,2016-01-30 15:33:53,First Class,CUST-00154,Aarav Mehta,Consumer,United States,Phoenix,Oregon,63404,West,OFF-FAS-001,Office Supplies,Fasteners,Fasteners Product 1,222.48882675681523,4,0.0,37.57807000756967
6210,US-2017-103131,2015-11-06 10:20:22,2015-11-07 10:20:22,Standard Class,CUST-00122,Ishita Kapoor,Consumer,United States,Hartford,Maryland,51415,East,OFF-BIN-007,Office Supplies,Binders,Binders Product 7,183.93390665969028,9,0.2,-11.191442456247538
6211,US-2014-103132,2015-06-21 18:46:01,2015-06-22 18:46:01,Standard Class,CUST-00598,Neha Joshi,Consumer,United States,Chicago,Wisconsin,96604,Central,OFF-SUP-004,Office Supplies,Supplies,Supplies Product 4,558.5499872519717,5,0.4,-26.62562161441892
6212,US-2015-103133,2017-04-17 18:02:25,2017-04-20 18:02:25,Second Class,CUST-00201,Kavya Iyer,Corporate,United States,Miami,Alabama,52123,South,FUR-FUR-001,Furniture,Furnishings,Furnishings Product 1,368.1465356118902,3,0.0,30.097290779612354
6213,US-2016-103134,2014-04-15 02:20:06,2014-04-17 02:20:06,Same Day,CUST-00039,Aarav Mehta,Home Office,United States,Denver,Oregon,59854,West,OFF-STO-006,Office Supplies,Storage,Storage Product 6,69.51696332185226,2,0.0,9.22737895206268
6214,US-2016-103134,2014-04-15 02:20:06,2014-04-17 02:20:06,Same Day,CUST-00039,Aarav Mehta,Home Office,United States,Denver,Oregon,23775,West,OFF-ART-004,Office Supplies,Art,Art Product 4,201.16737059339948,4,0.2,12.910638313946968
6215,US-2017-103135,2016-10-17 18:19:50,2016-10-18 18:19:50,First Class,CUST-00168,Diya Sharma,Corporate,United States,Salt Lake City,Arizona,39860,West,OFF-PAP-002,Office Supplies,Paper,Paper Product 2,370.0015373578807,7,0.0,52.21696488606211
6216,US-2017-103135,2016-10-17 18:19:50,2016-10-18 18:19:50,First Class,CUST-00168,Diya Sharma,Corporate,United States,Salt Lake City,Arizona,44103,West,TEC-ACC-001,Technology,Accessories,Accessories Product 1,145.6376567548865,1,0.0,26.73647117238392
6217,US-2014-103136,2014-04-26 11:08:42,2014-05-02 11:08:42,Standard Class,CUST-00069,Ananya Verma,Consumer,United States,Boston,Virginia,74080,East,TEC-PHO-003,Technology,Phones,Phones Product 3,850.9442916043571,4,0.2,52.24912272277675
6218,US-2014-103136,2014-04-26 11:08:42,2014-05-02 11:08:42,Standard Class,CUST-00069,Ananya Verma,Consumer,United States,Boston,Virginia,59812,East,TEC-COP-001,Technology,Copiers,Copiers Product 1,150.7315326894109,1,0.0,39.91583267097329
6219,US-2014-103136,2014-04-26 11:08:42,2014-05-02 11:08:42,Standard Class,CUST-00069,Ananya Verma,Consumer,United States,Boston,Virginia,21979,East,FUR-BOO-003,Furniture,Bookcases,Bookcases Product 3,375.26705196780455,2,0.2,-13.698064545700957
6220,US-2014-103136,2014-04-26 11:08:42,2014-05-02 11:08:42,Standard Class,CUST-00069,Ananya Verma,Consumer,United States,Boston,Virginia,91574,East,FUR-CHA-001,Furniture,Chairs,Chairs Product 1,99.82910889586128,1,0.4,-11.564815146657208
6221,US-2015-103137,2016-10-06 08:43:18,2016-10-09 08:43:18,Standard Class,CUST-00791,Diya Sharma,Corporate,United States,Seattle,California,11796,West,OFF-ART-008,Office Supplies,Art,Art Product 8,39.246265683148266,1,0.0,6.137521846524061
6222,US-2015-103137,2016-10-06 08:43:18,2016-10-09 08:43:18,Standard Class,CUST-00791,Diya Sharma,Corporate,United States,Seattle,California,32623,West,OFF-LAB-005,Office Supplies,Labels,Labels Product 5,31.66688448668581,1,0.1,2.9304428407942145
6223,US-2015-103137,2016-10-06 08:43:18,2016-10-09 08:43:18,Standard Class,CUST-00791,Diya Sharma,Corporate,United States,Seattle,California,84194,West,OFF-LAB-007,Office Supplies,Labels,Labels Product 7,294.6483050821655,3,0.3,0.5662410654361592
6224,US-2016-103138,2015-03-26 09:04:02,2015-03-28 09:04:02,Standard Class,CUST-00329,Vihaan Kumar,Corporate,United States,Cleveland,Wisconsin,17743,Central,TEC-PHO-002,Technology,Phones,Phones Product 2,399.68172153059663,3,0.4,-83.49805387825322
6225,US-2016-103138,2015-03-26 09:04:02,2015-03-28 09:04:02,Standard Class,CUST-00329,Vihaan Kumar,Corporate,United States,Cleveland,Wisconsin,54420,Central,FUR-FUR-008,Furniture,Furnishings,Furnishings Product 8,484.9954337441464,2,0.4,-58.46089160671873
6226,US-2017-103139,2015-03-22 11:36:43,2015-03-26 11:36:43,Second Class,CUST-00439,Arjun Patel,Consumer,United States,Springfield,Wisconsin,71784,Central,OFF-LAB-008,Office Supplies,Labels,Labels Product 8,35.452450263444064,1,0.4,-3.48393677823084
6227,US-2014-103140,2016-02-19 17:36:06,2016-02-22 17:36:06,Second Class,CUST-00398,Rohan Gupta,Corporate,United States,Newark,New York,44945,East,FUR-BOO-002,Furniture,Bookcases,Bookcases Product 2,510.85473438969,3,0.4,-108.27704882860196
6228,US-2014-103140,2016-02-19 17:36:06,2016-02-22 17:36:06,Second Class,CUST-00398,Rohan Gupta,Corporate,United States,Newark,New York,14519,East,TEC-ACC-006,Technology,Accessories,Accessories Product 6,3961.933586807447,7,0.0,791.6786945052315
6229,US-2014-103140,2016-02-19 17:36:06,2016-02-22 17:36:06,Second Class,CUST-00398,Rohan Gupta,Corporate,United States,Newark,New York,16453,East,OFF-PAP-007,Office Supplies,Paper,Paper Product 7,126.16181123196452,4,0.3,-10.586622589759967
6230,US-2015-103141,2014-07-06 05:46:24,2014-07-09 05:46:24,Standard Class,CUST-00492,Meera Nair,Corporate,United States,New Orleans,Kentucky,82085,South,OFF-BIN-008,Office Supplies,Binders,Binders Product 8,76.10006945890387,2,0.7,-27.78350650092609
6231,US-2015-103141,2014-07-06 05:46:24,2014-07-09 05:46:24,Standard Class,CUST-00492,Meera Nair,Corporate,United States,New Orleans,Kentucky,19118,South,OFF-BIN-003,Office Supplies,Binders,Binders Product 3,20.25702009069825,1,0.0,2.4711818901782503
6232,US-2015-103141,2014-07-06 05:46:24,2014-07-09 05:46:24,Standard Class,CUST-00492,Meera Nair,Corporate,United States,New Orleans,Kentucky,13515,South,OFF-LAB-006,Office Supplies,Labels,Labels Product 6,36.17792388172057,1,0.2,3.2781385884223373
6233,US-2016-103142,2016-10-31 18:08:25,2016-11-04 18:08:25,First Class,CUST-00353,Ishita Kapoor,Consumer,United States,Buffalo,Delaware,69324,East,OFF-ENV-007,Office Supplies,Envelopes,Envelopes Product 7,187.67485837303883,5,0.0,31.3747336517986
6234,US-2017-103143,2015-04-01 16:56:00,2015-04-02 16:56:00,Standard Class,CUST-00327,Neha Joshi,Consumer,United States,Indianapolis,Missouri,69161,Central,FUR-BOO-004,Furniture,Bookcases,Bookcases Product 4,167.90634801459768,1,0.2,-5.507312181546661
6235,US-2014-103144,2015-04-29 10:26:44,2015-05-02 10:26:44,Same Day,CUST-00497,Diya Sharma,Consumer,United States,Fresno,Idaho,58292,West,TEC-MAC-006,Technology,Machines,Machines Product 6,816.4631501704787,4,0.0,233.478201454562
6236,US-2014-103144,2015-04-29 10:26:44,2015-05-02 10:26:44,Same Day,CUST-00497,Diya Sharma,Consumer,United States,Fresno,Idaho,41450,West,TEC-MAC-001,Technology,Machines,Machines Product 1,146.2640531061859,2,0.0,29.758914878620576
6237,US-2014-103144,2015-04-29 10:26:44,2015-05-02 10:26:44,Same Day,CUST-00497,Diya Sharma,Consumer,United States,Fresno,Idaho,55048,West,OFF-ART-006,Office Supplies,Art,Art Product 6,617.4322846605843,10,0.15,92.7544669144878
6238,US-2015-103145,2015-05-03 03:51:11,2015-05-03 03:51:11,Standard Class,CUST-00418,Ananya Verma,Home Office,United States,Buffalo,Connecticut,66673,East,OFF-PAP-001,Office Supplies,Paper,Paper Product 1,285.8742031666768,6,0.6,-45.52414848194434
6239,US-2016-103146,2014-01-16 13:04:14,2014-01-17 13:04:14,Standard Class,CUST-00502,Kavya Iyer,Consumer,United States,Charleston,Kentucky,48742,South,FUR-TAB-006,Furniture,Tables,Tables Product 6,215.6417256203427,4,0.3,-31.611955380122502
6240,US-2016-103146,2014-01-16 13:04:14,2014-01-17 13:04:14,Standard Class,CUST-00502,Kavya Iyer,Consumer,United States,Charleston,Kentucky,21854,South,OFF-ENV-005,Office Supplies,Envelopes,Envelopes Product 5,269.3785408069973,4,0.3,-16.880743494191254
6241,US-2017-103147,2016-06-19 19:46:09,2016-06-24 19:46:09,Standard Class,CUST-00538,Kabir Singh,Consumer,United States,San Francisco,Nevada,22883,West,TEC-COP-002,Technology,Copiers,Copiers Product 2,556.9269774679793,3,0.6,-133.1721336641938
6242,US-2017-103147,2016-06-19 19:46:09,2016-06-24 19:46:09,Standard Class,CUST-00538,Kabir Singh,Consumer,United States,San Francisco,Nevada,82071,West,OFF-PAP-004,Office Supplies,Paper,Paper Product 4,131.87634635380547,2,0.4,-21.267902633060697
6243,US-2017-103147,2016-06-19 19:46:09,2016-06-24 19:46:09,Standard Class,CUST-00538,Kabir Singh,Consumer,United States,San Francisco,Nevada,18816,West,TEC-PHO-006,Technology,Phones,Phones Product 6,3028.87219312749,9,0.0,548.5706495578928
6244,US-2014-103148,2014-02-06 13:30:16,2014-02-08 13:30:16,Standard Class,CUST-00344,Ananya Verma,Consumer,United States,Buffalo,Pennsylvania,16772,East,OFF-PAP-005,Office Supplies,Paper,Paper Product 5,48.99104968768139,3,0.2,1.6853302203453415
6245,US-2015-103149,2016-09-17 21:13:34,2016-09-20 21:13:34,First Class,CUST-00642,Aarav Mehta,Home Office,United States,San Francisco,Utah,99917,West,FUR-CHA-004,Furniture,Chairs,Chairs Product 4,611.7635546501277,2,0.1,44.32700594068245
6246,US-2016-103150,2015-09-14 08:24:38,2015-09-18 08:24:38,Standard Class,CUST-00788,Aarav Mehta,Consumer,United States,Los Angeles,California,63330,West,OFF-LAB-007,Office Supplies,Labels,Labels Product 7,12.318627599599337,2,0.2,-0.0119572823906972
6247,US-2017-103151,2014-08-04 13:26:55,2014-08-09 13:26:55,Second Class,CUST-00376,Diya Sharma,Corporate,United States,Tucson,Arizona,98692,West,TEC-PHO-008,Technology,Phones,Phones Product 8,313.8265633740868,1,0.0,64.88518226511933
6248,US-2014-103152,2015-12-18 18:08:19,2015-12-22 18:08:19,Standard Class,CUST-00294,Kabir Singh,Corporate,United States,Phoenix,Utah,96553,West,OFF-ART-007,Office Supplies,Art,Art Product 7,279.9194841396188,4,0.0,44.96036448729991
6249,US-2014-103152,2015-12-18 18:08:19,2015-12-22 18:08:19,Standard Class,CUST-00294,Kabir Singh,Corporate,United States,Phoenix,Utah,57964,West,OFF-STO-006,Office Supplies,Storage,Storage Product 6,75.01125103022727,2,0.5,-17.093534890699555
6250,US-2014-103152,2015-12-18 18:08:19,2015-12-22 18:08:19,Standard Class,CUST-00294,Kabir Singh,Corporate,United States,Phoenix,Utah,48364,West,OFF-STO-008,Office Supplies,Storage,Storage Product 8,68.374767744521,4,0.0,14.19378604556699
6251,US-2014-103152,2015-12-18 18:08:19,2015-12-22 18:08:19,Standard Class,CUST-00294,Kabir Singh,Corporate,United States,Phoenix,Utah,32402,West,TEC-MAC-001,Technology,Machines,Machines Product 1,246.83414741104625,2,0.1,38.73484940043368
6252,US-2015-103153,2016-02-04 17:03:45,2016-02-06 17:03:45,Standard Class,CUST-00287,Kavya Iyer,Corporate,United States,Orlando,North Carolina,96836,South,FUR-CHA-005,Furniture,Chairs,Chairs Product 5,260.9951015569956,2,0.1,2.9828481387125607
6253,US-2016-103154,2017-10-10 05:21:56,2017-10-12 05:21:56,First Class,CUST-00253,Vihaan Kumar,Home Office,United States,Dallas,Indiana,86286,Central,TEC-COP-005,Technology,Copiers,Copiers Product 5,67.31412975049795,1,0.2,3.584444678139149
6254,US-2017-103155,2015-02-13 09:00:19,2015-02-14 09:00:19,Same Day,CUST-00433,Diya Sharma,Consumer,United States,Seattle,Oregon,71424,West,OFF-STO-006,Office Supplies,Storage,Storage Product 6,56.95714923285927,3,0.1,7.967540028838264
6255,US-2017-103155,2015-02-13 09:00:19,2015-02-14 09:00:19,Same Day,CUST-00433,Diya Sharma,Consumer,United States,Seattle,Oregon,47277,West,OFF-APP-007,Office Supplies,Appliances,Appliances Product 7,70.80466524975371,2,0.3,-5.944770378906058
6256,US-2017-103155,2015-02-13 09:00:19,2015-02-14 09:00:19,Same Day,CUST-00433,Diya Sharma,Consumer,United States,Seattle,Oregon,19110,West,OFF-STO-004,Office Supplies,Storage,Storage Product 4,86.9530454046534,2,0.2,-0.9213664474771536
6257,US-2017-103155,2015-02-13 09:00:19,2015-02-14 09:00:19,Same Day,CUST-00433,Diya Sharma,Consumer,United States,Seattle,Oregon,41697,West,TEC-PHO-004,Technology,Phones,Phones Product 4,605.4349522586188,7,0.1,77.84481546770267
6258,US-2017-103155,2015-02-13 09:00:19,2015-02-14 09:00:19,Same Day,CUST-00433,Diya Sharma,Consumer,United States,Seattle,Oregon,81576,West,OFF-LAB-006,Office Supplies,Labels,Labels Product 6,253.7477569492236,5,0.3,-35.59236995598466
6259,US-2014-103156,2014-05-16 14:33:03,2014-05-18 14:33:03,Standard Class,CUST-00500,Vihaan Kumar,Home Office,United States,Minneapolis,Texas,19919,Central,OFF-ART-006,Office Supplies,Art,Art Product 6,104.19284738659216,4,0.2,8.098687621490027
6260,US-2014-103156,2014-05-16 14:33:03,2014-05-18 14:33:03,Standard Class,CUST-00500,Vihaan Kumar,Home Office,United States,Minneapolis,Texas,75598,Central,FUR-TAB-005,Furniture,Tables,Tables Product 5,1286.8662694456614,8,0.5,-393.9550968330999
6261,US-2014-103156,2014-05-16 14:33:03,2014-05-18 14:33:03,Standard Class,CUST-00500,Vihaan Kumar,Home Office,United States,Minneapolis,Texas,87104,Central,TEC-COP-004,Technology,Copiers,Copiers Product 4,1296.8868669844348,5,0.6,-298.49957609648845
6262,US-2015-103157,2016-10-19 13:01:15,2016-10-21 13:01:15,Same Day,CUST-00084,Kabir Singh,Home Office,United States,Boise,Idaho,75973,West,OFF-STO-001,Office Supplies,Storage,Storage Product 1,309.2689249200991,9,0.0,76.73737069907098
6263,US-2015-103157,2016-10-19 13:01:15,2016-10-21 13:01:15,Same Day,CUST-00084,Kabir Singh,Home Office,United States,Boise,Idaho,76679,West,TEC-PHO-001,Technology,Phones,Phones Product 1,281.0326362656682,2,0.4,-31.883594203003376
6264,US-2015-103157,2016-10-19 13:01:15,2016-10-21 13:01:15,Same Day,CUST-00084,Kabir Singh,Home Office,United States,Boise,Idaho,31124,West,OFF-ART-004,Office Supplies,Art,Art Product 4,181.72598775916543,3,0.2,12.120713226999978
6265,US-2015-103157,2016-10-19 13:01:15,2016-10-21 13:01:15,Same Day,CUST-00084,Kabir Singh,Home Office,United States,Boise,Idaho,69519,West,OFF-LAB-005,Office Supplies,Labels,Labels Product 5,80.62651698665638,5,0.0,13.865586853759131
6266,US-2015-103157,2016-10-19 13:01:15,2016-10-21 13:01:15,Same Day,CUST-00084,Kabir Singh,Home Office,United States,Boise,Idaho,94496,West,FUR-FUR-005,Furniture,Furnishings,Furnishings Product 5,174.30598763587273,1,0.0,10.557910828810252
6267,US-2016-103158,2016-11-04 05:42:36,2016-11-06 05:42:36,Second Class,CUST-00520,Ishita Kapoor,Home Office,United States,Wilmington,Pennsylvania,72932,East,TEC-PHO-006,Technology,Phones,Phones Product 6,131.58355185750253,1,0.1,13.26514321133468
6268,US-2016-103158,2016-11-04 05:42:36,2016-11-06 05:42:36,Second Class,CUST-00520,Ishita Kapoor,Home Office,United States,Wilmington,Pennsylvania,58711,East,OFF-ENV-003,Office Supplies,Envelopes,Envelopes Product 3,128.52553940924778,5,0.3,-3.8142411119896114
6269,US-2017-103159,2016-10-07 22:49:36,2016-10-10 22:49:36,Standard Class,CUST-00561,Kabir Singh,Corporate,United States,Fresno,Nevada,68750,West,OFF-ART-007,Office Supplies,Art,Art Product 7,22.760704725941803,2,0.4,-2.969176017368305
