Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Salesperson,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Profit Margin %,Order Year,Order Month,Order Month Number,Order Year-Month,Shipping Days
6133,US-2016-103090,2017-05-13 20:21:01,2017-05-15 20:21:01,Second Class,CUST-00292,Neha Joshi,Corporate,United States,Springfield,Indiana,95657,Central,OFF-ENV-005,Office Supplies,Envelopes,Envelopes Product 5,16.869570383658864,1,0.0,3.365690558030305,2017,19.95125235252325,2017,May,5,2017-05,2
6134,US-2017-103091,2017-05-06 11:38:30,2017-05-09 11:38:30,Standard Class,CUST-00082,Ishita Kapoor,Home Office,United States,Baltimore,Massachusetts,21848,East,FUR-BOO-008,Furniture,Bookcases,Bookcases Product 8,1564.185272593249,6,0.0,237.34751509363045,2017,15.173874812165575,2017,May,5,2017-05,3
6135,US-2014-103092,2016-09-03 07:46:18,2016-09-07 07:46:18,Second Class,CUST-00565,Diya Sharma,Home Office,United States,San Francisco,Washington,63972,West,TEC-MAC-004,Technology,Machines,Machines Product 4,749.1063661637065,4,0.0,210.21656820627032,2016,28.062312336607548,2016,Sep,9,2016-09,4
6136,US-2014-103092,2016-09-03 07:46:18,2016-09-07 07:46:18,Second Class,CUST-00565,Diya Sharma,Home Office,United States,San Francisco,Washington,17373,West,OFF-STO-004,Office Supplies,Storage,Storage Product 4,172.7514906112997,5,0.1,12.591377518240243,2016,7.28872293586834,2016,Sep,9,2016-09,4
6137,US-2014-103092,2016-09-03 07:46:18,2016-09-07 07:46:18,Second Class,CUST-00565,Diya Sharma,Home Office,United States,San Francisco,Washington,34646,West,OFF-PAP-007,Office Supplies,Paper,Paper Product 7,168.1900862414816,4,0.5,-20.79542161181716,2016,-12.36423743903657,2016,Sep,9,2016-09,4
6138,US-2015-103093,2016-04-06 20:15:17,2016-04-11 20:15:17,First Class,CUST-00089,Aarav Mehta,Corporate,United States,Salt Lake City,Utah,24459,West,OFF-FAS-003,Office Supplies,Fasteners,Fasteners Product 3,171.34917712981948,9,0.0,26.06028598518874,2016,15.208877230524811,2016,Apr,4,2016-04,5
6139,US-2015-103093,2016-04-06 20:15:17,2016-04-11 20:15:17,First Class,CUST-00089,Aarav Mehta,Corporate,United States,Salt Lake City,Utah,63754,West,TEC-COP-008,Technology,Copiers,Copiers Product 8,294.5843744023507,2,0.4,-30.851214877843805,2016,-10.472794064666324,2016,Apr,4,2016-04,5
6140,US-2015-103093,2016-04-06 20:15:17,2016-04-11 20:15:17,First Class,CUST-00089,Aarav Mehta,Corporate,United States,Salt Lake City,Utah,67947,West,TEC-PHO-001,Technology,Phones,Phones Product 1,975.338393210765,2,0.1,72.97949026035946,2016,7.482478980460786,2016,Apr,4,2016-04,5
6141,US-2016-103094,2017-09-27 20:46:55,2017-09-29 20:46:55,First Class,CUST-00438,Vihaan Kumar,Consumer,United States,San Antonio,Illinois,88991,Central,TEC-COP-001,Technology,Copiers,Copiers Product 1,249.3074167199857,1,0.0,54.517075088226335,2017,21.867410045589704,2017,Sep,9,2017-09,2
6142,US-2017-103095,2017-06-27 14:49:15,2017-06-28 14:49:15,Standard Class,CUST-00714,Diya Sharma,Consumer,United States,Phoenix,Idaho,50541,West,FUR-CHA-008,Furniture,Chairs,Chairs Product 8,520.8750394712844,5,0.2,-16.813772317285466,2017,-3.2279858014222245,2017,Jun,6,2017-06,1
6143,US-2014-103096,2016-04-16 13:44:12,2016-04-17 13:44:12,First Class,CUST-00542,Ananya Verma,Home Office,United States,Baltimore,Pennsylvania,35399,East,OFF-LAB-008,Office Supplies,Labels,Labels Product 8,67.52869756424305,3,0.0,12.008489661208998,2016,17.782794714476445,2016,Apr,4,2016-04,1
6144,US-2014-103096,2016-04-16 13:44:12,2016-04-17 13:44:12,First Class,CUST-00542,Ananya Verma,Home Office,United States,Baltimore,Pennsylvania,99355,East,OFF-SUP-001,Office Supplies,Supplies,Supplies Product 1,21.1985132924953,2,0.0,3.215966781818464,2016,15.170718519005675,2016,Apr,4,2016-04,1
6145,US-2015-103097,2015-03-03 18:14:49,2015-03-06 18:14:49,Standard Class,CUST-00192,Neha Joshi,Consumer,United States,Chicago,Wisconsin,59354,Central,TEC-ACC-007,Technology,Accessories,Accessories Product 7,478.47026831329526,2,0.5,-69.72560415131137,2015,-14.572609578670011,2015,Mar,3,2015-03,3
6146,US-2015-103097,2015-03-03 18:14:49,2015-03-06 18:14:49,Standard Class,CUST-00192,Neha Joshi,Consumer,United States,Chicago,Wisconsin,96120,Central,FUR-FUR-001,Furniture,Furnishings,Furnishings Product 1,562.1603968240225,6,0.0,75.15027849468882,2015,13.368120365514416,2015,Mar,3,2015-03,3
6147,US-2016-103098,2016-01-07 22:25:16,2016-01-13 22:25:16,Standard Class,CUST-00487,Kabir Singh,Home Office,United States,Denver,Utah,55423,West,OFF-APP-007,Office Supplies,Appliances,Appliances Product 7,109.10765028550016,2,0.2,-1.7103344792905142,2016,-1.5675660458410667,2016,Jan,1,2016-01,6
6148,US-2017-103099,2017-04-18 16:52:16,2017-04-20 16:52:16,Standard Class,CUST-00611,Diya Sharma,Consumer,United States,San Diego,Colorado,78034,West,FUR-BOO-001,Furniture,Bookcases,Bookcases Product 1,1460.7767351086577,8,0.0,53.89734633387729,2017,3.689636139356246,2017,Apr,4,2017-04,2
6149,US-2017-103099,2017-04-18 16:52:16,2017-04-20 16:52:16,Standard Class,CUST-00611,Diya Sharma,Consumer,United States,San Diego,Colorado,58733,West,OFF-STO-005,Office Supplies,Storage,Storage Product 5,50.8197597806392,3,0.0,7.297058150871325,2017,14.358702564452663,2017,Apr,4,2017-04,2
6150,US-2014-103100,2015-12-30 02:42:31,2016-01-01 02:42:31,Second Class,CUST-00348,Aarav Mehta,Corporate,United States,Denver,Nevada,86322,West,FUR-CHA-007,Furniture,Chairs,Chairs Product 7,144.74668780613683,2,0.2,12.636549276852207,2015,8.730112908543152,2015,Dec,12,2015-12,2
6151,US-2015-103101,2016-08-14 10:14:22,2016-08-16 10:14:22,Standard Class,CUST-00088,Kavya Iyer,Consumer,United States,Birmingham,Tennessee,96564,South,FUR-FUR-003,Furniture,Furnishings,Furnishings Product 3,2311.504825344256,5,0.2,-250.3637839875869,2016,-10.831203173036847,2016,Aug,8,2016-08,2
6152,US-2016-103102,2016-01-11 09:05:13,2016-01-13 09:05:13,Standard Class,CUST-00122,Ananya Verma,Consumer,United States,Buffalo,Virginia,12228,East,FUR-FUR-002,Furniture,Furnishings,Furnishings Product 2,438.8404716732725,3,0.0,55.753423705408224,2016,12.70471328517713,2016,Jan,1,2016-01,2
6153,US-2017-103103,2015-03-23 05:46:10,2015-03-24 05:46:10,Standard Class,CUST-00373,Kavya Iyer,Home Office,United States,Tampa,Alabama,49128,South,TEC-MAC-002,Technology,Machines,Machines Product 2,273.80108927319725,1,0.0,58.65921251671665,2015,21.424024525405304,2015,Mar,3,2015-03,1
6154,US-2017-103103,2015-03-23 05:46:10,2015-03-24 05:46:10,Standard Class,CUST-00373,Kavya Iyer,Home Office,United States,Tampa,Alabama,81606,South,FUR-FUR-004,Furniture,Furnishings,Furnishings Product 4,712.6422752940034,3,0.0,66.2345340908756,2015,9.294219047494801,2015,Mar,3,2015-03,1
6155,US-2014-103104,2014-12-31 16:13:11,2015-01-02 16:13:11,Second Class,CUST-00046,Diya Sharma,Corporate,United States,Los Angeles,Oregon,43799,West,FUR-BOO-005,Furniture,Bookcases,Bookcases Product 5,85.24359639598848,1,0.0,10.243125250852524,2014,12.016298800052223,2014,Dec,12,2014-12,2
6156,US-2014-103104,2014-12-31 16:13:11,2015-01-02 16:13:11,Second Class,CUST-00046,Diya Sharma,Corporate,United States,Los Angeles,Oregon,44003,West,OFF-BIN-008,Office Supplies,Binders,Binders Product 8,15.468970427493549,1,0.2,0.8749661755210029,2014,5.656266392273234,2014,Dec,12,2014-12,2
6157,US-2014-103104,2014-12-31 16:13:11,2015-01-02 16:13:11,Second Class,CUST-00046,Diya Sharma,Corporate,United States,Los Angeles,Oregon,29768,West,TEC-COP-008,Technology,Copiers,Copiers Product 8,681.3922173071852,4,0.1,34.11228292853225,2014,5.006262481737997,2014,Dec,12,2014-12,2
6158,US-2014-103104,2014-12-31 16:13:11,2015-01-02 16:13:11,Second Class,CUST-00046,Diya Sharma,Corporate,United States,Los Angeles,Oregon,23470,West,OFF-SUP-006,Office Supplies,Supplies,Supplies Product 6,36.97683222430194,2,0.05,8.121534564225145,2014,21.963846213109367,2014,Dec,12,2014-12,2
6159,US-2014-103104,2014-12-31 16:13:11,2015-01-02 16:13:11,Second Class,CUST-00046,Diya Sharma,Corporate,United States,Los Angeles,Oregon,14974,West,OFF-FAS-004,Office Supplies,Fasteners,Fasteners Product 4,87.07525995765296,2,0.3,-9.309270467314208,2014,-10.69106250367964,2014,Dec,12,2014-12,2
6160,US-2015-103105,2014-01-31 19:08:11,2014-01-31 19:08:11,First Class,CUST-00432,Arjun Patel,Consumer,United States,Houston,Ohio,48767,Central,TEC-COP-006,Technology,Copiers,Copiers Product 6,1859.210144869256,4,0.15,3.067406645533777,2014,0.1649843969493553,2014,Jan,1,2014-01,0
6161,US-2016-103106,2014-06-25 14:44:51,2014-06-26 14:44:51,Second Class,CUST-00145,Aarav Mehta,Consumer,United States,San Francisco,Oregon,86672,West,TEC-ACC-003,Technology,Accessories,Accessories Product 3,328.71334808925883,1,0.0,101.81296350324789,2014,30.973175897804307,2014,Jun,6,2014-06,1
6162,US-2017-103107,2014-10-03 03:38:55,2014-10-06 03:38:55,Standard Class,CUST-00002,Rohan Gupta,Corporate,United States,Philadelphia,Delaware,23644,East,TEC-MAC-004,Technology,Machines,Machines Product 4,856.9528149058497,3,0.2,113.87435693715584,2014,13.288287867946009,2014,Oct,10,2014-10,3
6163,US-2014-103108,2016-10-21 07:57:27,2016-10-22 07:57:27,Same Day,CUST-00529,Arjun Patel,Consumer,United States,St. Louis,Ohio,56769,Central,OFF-ART-005,Office Supplies,Art,Art Product 5,42.96957297264315,1,0.15,0.2838948399898062,2016,0.6606880644835582,2016,Oct,10,2016-10,1
6164,US-2014-103108,2016-10-21 07:57:27,2016-10-22 07:57:27,Same Day,CUST-00529,Arjun Patel,Consumer,United States,St. Louis,Ohio,95985,Central,OFF-ART-002,Office Supplies,Art,Art Product 2,42.03828263639965,2,0.15,4.754315145883601,2016,11.30948946465046,2016,Oct,10,2016-10,1
6165,US-2015-103109,2016-12-10 11:10:07,2016-12-11 11:10:07,Second Class,CUST-00313,Arjun Patel,Home Office,United States,Cleveland,Texas,66434,Central,OFF-STO-006,Office Supplies,Storage,Storage Product 6,16.771355825882804,1,0.0,2.594453012905702,2016,15.469548436279368,2016,Dec,12,2016-12,1
6166,US-2015-103109,2016-12-10 11:10:07,2016-12-11 11:10:07,Second Class,CUST-00313,Arjun Patel,Home Office,United States,Cleveland,Texas,85834,Central,OFF-STO-008,Office Supplies,Storage,Storage Product 8,27.606646015720568,2,0.3,-3.6310773480956526,2016,-13.152910158039266,2016,Dec,12,2016-12,1
6167,US-2015-103109,2016-12-10 11:10:07,2016-12-11 11:10:07,Second Class,CUST-00313,Arjun Patel,Home Office,United States,Cleveland,Texas,35419,Central,TEC-ACC-002,Technology,Accessories,Accessories Product 2,4611.834808898779,9,0.5,-787.9749219513736,2016,-17.08593118797175,2016,Dec,12,2016-12,1
6168,US-2016-103110,2014-07-04 22:20:42,2014-07-06 22:20:42,First Class,CUST-00326,Arjun Patel,Consumer,United States,Columbus,Ohio,24940,Central,TEC-COP-001,Technology,Copiers,Copiers Product 1,2123.614250474625,7,0.0,408.96170472356494,2014,19.25781504961,2014,Jul,7,2014-07,2
6169,US-2016-103110,2014-07-04 22:20:42,2014-07-06 22:20:42,First Class,CUST-00326,Arjun Patel,Consumer,United States,Columbus,Ohio,84448,Central,OFF-STO-008,Office Supplies,Storage,Storage Product 8,54.07551422898232,1,0.2,3.205360891367845,2014,5.927564327534215,2014,Jul,7,2014-07,2
6170,US-2017-103111,2016-11-06 07:57:04,2016-11-10 07:57:04,Second Class,CUST-00080,Arjun Patel,Consumer,United States,Minneapolis,Ohio,65804,Central,FUR-FUR-003,Furniture,Furnishings,Furnishings Product 3,140.08490140397103,1,0.2,-4.461442623506312,2016,-3.1848133373350413,2016,Nov,11,2016-11,4
6171,US-2017-103111,2016-11-06 07:57:04,2016-11-10 07:57:04,Second Class,CUST-00080,Arjun Patel,Consumer,United States,Minneapolis,Ohio,13776,Central,OFF-BIN-008,Office Supplies,Binders,Binders Product 8,134.227324069042,2,0.6,-28.47755639471771,2016,-21.215916053030913,2016,Nov,11,2016-11,4
6172,US-2017-103111,2016-11-06 07:57:04,2016-11-10 07:57:04,Second Class,CUST-00080,Arjun Patel,Consumer,United States,Minneapolis,Ohio,42002,Central,OFF-APP-007,Office Supplies,Appliances,Appliances Product 7,21.87252258846003,1,0.2,1.8487114038355017,2016,8.452209370723814,2016,Nov,11,2016-11,4
6173,US-2014-103112,2014-06-17 23:46:58,2014-06-20 23:46:58,Same Day,CUST-00152,Diya Sharma,Consumer,United States,Las Vegas,Oregon,54933,West,OFF-ART-005,Office Supplies,Art,Art Product 5,176.8352897448064,6,0.2,-0.7198738984697926,2014,-0.4070872389264909,2014,Jun,6,2014-06,3
6174,US-2014-103112,2014-06-17 23:46:58,2014-06-20 23:46:58,Same Day,CUST-00152,Diya Sharma,Consumer,United States,Las Vegas,Oregon,67243,West,OFF-ART-004,Office Supplies,Art,Art Product 4,52.302412166689344,2,0.1,3.671243215313308,2014,7.019261757207194,2014,Jun,6,2014-06,3
6175,US-2015-103113,2015-12-04 08:43:33,2015-12-04 08:43:33,First Class,CUST-00401,Ananya Verma,Consumer,United States,Baltimore,Virginia,20257,East,OFF-APP-001,Office Supplies,Appliances,Appliances Product 1,39.41112077125428,1,0.4,-3.4368404880449512,2015,-8.720484017677865,2015,Dec,12,2015-12,0
6176,US-2015-103113,2015-12-04 08:43:33,2015-12-04 08:43:33,First Class,CUST-00401,Ananya Verma,Consumer,United States,Baltimore,Virginia,91841,East,TEC-ACC-008,Technology,Accessories,Accessories Product 8,639.7913344383746,1,0.5,-144.64388549321112,2015,-22.60797821217495,2015,Dec,12,2015-12,0
6177,US-2016-103114,2016-09-25 00:16:14,2016-09-27 00:16:14,Standard Class,CUST-00487,Ananya Verma,Consumer,United States,Hartford,Pennsylvania,38772,East,TEC-PHO-007,Technology,Phones,Phones Product 7,363.1181073518574,1,0.0,61.09468062868435,2016,16.825016266535087,2016,Sep,9,2016-09,2
6178,US-2017-103115,2014-01-26 08:57:51,2014-01-27 08:57:51,Standard Class,CUST-00066,Aditya Rao,Home Office,United States,Charlotte,Louisiana,71787,South,OFF-ENV-002,Office Supplies,Envelopes,Envelopes Product 2,277.29016635343044,6,0.0,62.2040560245851,2014,22.43283879937546,2014,Jan,1,2014-01,1
6179,US-2017-103115,2014-01-26 08:57:51,2014-01-27 08:57:51,Standard Class,CUST-00066,Aditya Rao,Home Office,United States,Charlotte,Louisiana,32459,South,OFF-LAB-001,Office Supplies,Labels,Labels Product 1,93.00090052510018,2,0.15,1.659269676358407,2014,1.7841436663407186,2014,Jan,1,2014-01,1
6180,US-2017-103115,2014-01-26 08:57:51,2014-01-27 08:57:51,Standard Class,CUST-00066,Aditya Rao,Home Office,United States,Charlotte,Louisiana,69474,South,OFF-BIN-005,Office Supplies,Binders,Binders Product 5,77.03695123897529,4,0.15,4.386676398705463,2014,5.69424974399313,2014,Jan,1,2014-01,1
6181,US-2014-103116,2015-07-23 03:29:18,2015-07-26 03:29:18,Second Class,CUST-00088,Kabir Singh,Consumer,United States,Portland,Washington,69101,West,TEC-COP-002,Technology,Copiers,Copiers Product 2,386.0361347714168,4,0.3,-18.88107526326278,2015,-4.891012411167885,2015,Jul,7,2015-07,3
6182,US-2014-103116,2015-07-23 03:29:18,2015-07-26 03:29:18,Second Class,CUST-00088,Kabir Singh,Consumer,United States,Portland,Washington,34456,West,OFF-BIN-005,Office Supplies,Binders,Binders Product 5,85.49788749307365,2,0.15,8.517981053275994,2015,9.962797097140035,2015,Jul,7,2015-07,3
6183,US-2015-103117,2017-09-13 02:18:32,2017-09-16 02:18:32,Second Class,CUST-00134,Kavya Iyer,Consumer,United States,Atlanta,Georgia,89979,South,OFF-LAB-004,Office Supplies,Labels,Labels Product 4,256.2618728410856,7,0.0,36.246843990664,2017,14.144454494462222,2017,Sep,9,2017-09,3
6184,US-2015-103117,2017-09-13 02:18:32,2017-09-16 02:18:32,Second Class,CUST-00134,Kavya Iyer,Consumer,United States,Atlanta,Georgia,78885,South,FUR-FUR-005,Furniture,Furnishings,Furnishings Product 5,190.75767530681304,5,0.1,17.606525326461252,2017,9.22978606136978,2017,Sep,9,2017-09,3
6185,US-2015-103117,2017-09-13 02:18:32,2017-09-16 02:18:32,Second Class,CUST-00134,Kavya Iyer,Consumer,United States,Atlanta,Georgia,28878,South,OFF-ART-006,Office Supplies,Art,Art Product 6,1204.6228175985927,6,0.15,92.85241323351742,2017,7.70800717677074,2017,Sep,9,2017-09,3
6186,US-2015-103117,2017-09-13 02:18:32,2017-09-16 02:18:32,Second Class,CUST-00134,Kavya Iyer,Consumer,United States,Atlanta,Georgia,24773,South,OFF-STO-003,Office Supplies,Storage,Storage Product 3,162.97012135624755,6,0.0,21.127855234716755,2017,12.96425078345001,2017,Sep,9,2017-09,3
6187,US-2016-103118,2014-12-16 08:16:33,2014-12-20 08:16:33,Second Class,CUST-00201,Rohan Gupta,Consumer,United States,Boston,Massachusetts,38112,East,TEC-MAC-005,Technology,Machines,Machines Product 5,1633.425560659393,4,0.3,-76.43777446739358,2014,-4.67959950599381,2014,Dec,12,2014-12,4
6188,US-2016-103118,2014-12-16 08:16:33,2014-12-20 08:16:33,Second Class,CUST-00201,Rohan Gupta,Consumer,United States,Boston,Massachusetts,31560,East,OFF-PAP-001,Office Supplies,Paper,Paper Product 1,43.391782355999446,2,0.6,-8.745233536527666,2014,-20.154123803394608,2014,Dec,12,2014-12,4
6189,US-2017-103119,2016-09-30 20:04:16,2016-10-02 20:04:16,Standard Class,CUST-00427,Neha Joshi,Corporate,United States,San Antonio,Texas,27215,Central,OFF-LAB-007,Office Supplies,Labels,Labels Product 7,112.20066177468232,3,0.0,12.807044227456334,2016,11.41441059694908,2016,Sep,9,2016-09,2
6190,US-2017-103119,2016-09-30 20:04:16,2016-10-02 20:04:16,Standard Class,CUST-00427,Neha Joshi,Corporate,United States,San Antonio,Texas,49118,Central,TEC-ACC-006,Technology,Accessories,Accessories Product 6,185.90206503527887,1,0.0,55.734444640376246,2016,29.980540899209192,2016,Sep,9,2016-09,2
6191,US-2014-103120,2014-08-28 23:22:54,2014-09-03 23:22:54,Standard Class,CUST-00178,Diya Sharma,Corporate,United States,Seattle,Nevada,81711,West,OFF-APP-006,Office Supplies,Appliances,Appliances Product 6,19.81393563685478,1,0.05,3.365097744468911,2014,16.983489833335703,2014,Aug,8,2014-08,6
6192,US-2014-103120,2014-08-28 23:22:54,2014-09-03 23:22:54,Standard Class,CUST-00178,Diya Sharma,Corporate,United States,Seattle,Nevada,87142,West,OFF-APP-008,Office Supplies,Appliances,Appliances Product 8,148.9088782299387,4,0.2,-7.7714504484550995,2014,-5.218930221510876,2014,Aug,8,2014-08,6
6193,US-2014-103120,2014-08-28 23:22:54,2014-09-03 23:22:54,Standard Class,CUST-00178,Diya Sharma,Corporate,United States,Seattle,Nevada,62308,West,OFF-LAB-006,Office Supplies,Labels,Labels Product 6,46.63101620327668,2,0.2,-1.6056282691408863,2014,-3.4432624460542245,2014,Aug,8,2014-08,6
6194,US-2014-103120,2014-08-28 23:22:54,2014-09-03 23:22:54,Standard Class,CUST-00178,Diya Sharma,Corporate,United States,Seattle,Nevada,34353,West,OFF-APP-006,Office Supplies,Appliances,Appliances Product 6,194.6962796889972,5,0.4,-13.62586101837321,2014,-6.998521512654893,2014,Aug,8,2014-08,6
6195,US-2015-103121,2017-05-10 16:35:37,2017-05-16 16:35:37,Standard Class,CUST-00338,Ananya Verma,Corporate,United States,Wilmington,Connecticut,18094,East,OFF-APP-004,Office Supplies,Appliances,Appliances Product 4,118.66892753491622,2,0.3,-3.383293560392888,2017,-2.851035760306685,2017,May,5,2017-05,6
6196,US-2015-103121,2017-05-10 16:35:37,2017-05-16 16:35:37,Standard Class,CUST-00338,Ananya Verma,Corporate,United States,Wilmington,Connecticut,74075,East,OFF-ART-001,Office Supplies,Art,Art Product 1,56.69637151089218,2,0.1,6.1437105309897255,2017,10.836161763560886,2017,May,5,2017-05,6
6197,US-2016-103122,2017-11-03 10:54:42,2017-11-07 10:54:42,First Class,CUST-00078,Vihaan Kumar,Consumer,United States,Houston,Minnesota,44107,Central,FUR-FUR-002,Furniture,Furnishings,Furnishings Product 2,508.5195582519124,2,0.2,-41.07973091749706,2017,-8.07829910391506,2017,Nov,11,2017-11,4
6198,US-2016-103122,2017-11-03 10:54:42,2017-11-07 10:54:42,First Class,CUST-00078,Vihaan Kumar,Consumer,United States,Houston,Minnesota,44138,Central,FUR-FUR-006,Furniture,Furnishings,Furnishings Product 6,2121.369877013303,9,0.3,-89.64282649850878,2017,-4.2257046953413795,2017,Nov,11,2017-11,4
6199,US-2017-103123,2014-09-25 14:03:47,2014-09-27 14:03:47,Second Class,CUST-00596,Ishita Kapoor,Corporate,United States,Baltimore,New Jersey,80860,East,TEC-ACC-008,Technology,Accessories,Accessories Product 8,232.46998194861192,1,0.15,7.40758538858026,2014,3.186469636418574,2014,Sep,9,2014-09,2
6200,US-2014-103124,2015-06-05 13:10:02,2015-06-07 13:10:02,Standard Class,CUST-00532,Meera Nair,Corporate,United States,Jacksonville,Georgia,84766,South,FUR-TAB-008,Furniture,Tables,Tables Product 8,461.565100531898,4,0.0,18.89042831841549,2015,4.092689914520521,2015,Jun,6,2015-06,2
6201,US-2014-103124,2015-06-05 13:10:02,2015-06-07 13:10:02,Standard Class,CUST-00532,Meera Nair,Corporate,United States,Jacksonville,Georgia,85144,South,FUR-CHA-005,Furniture,Chairs,Chairs Product 5,87.29852731546134,1,0.7,-27.262347031163248,2015,-31.228873922063112,2015,Jun,6,2015-06,2
6202,US-2014-103124,2015-06-05 13:10:02,2015-06-07 13:10:02,Standard Class,CUST-00532,Meera Nair,Corporate,United States,Jacksonville,Georgia,55862,South,OFF-PAP-006,Office Supplies,Paper,Paper Product 6,81.76688478819165,3,0.0,15.443952676584017,2015,18.8877841152808,2015,Jun,6,2015-06,2
6203,US-2015-103125,2016-12-17 21:44:36,2016-12-19 21:44:36,Standard Class,CUST-00377,Vihaan Kumar,Consumer,United States,Austin,Minnesota,97573,Central,OFF-FAS-004,Office Supplies,Fasteners,Fasteners Product 4,178.446732121832,2,0.15,4.011057903112067,2016,2.247762038238713,2016,Dec,12,2016-12,2
6204,US-2016-103126,2015-04-01 20:24:44,2015-04-01 20:24:44,Standard Class,CUST-00164,Rohan Gupta,Consumer,United States,Buffalo,New York,77319,East,OFF-BIN-001,Office Supplies,Binders,Binders Product 1,13.956686125847128,1,0.2,-0.4287018599893289,2015,-3.071659390515297,2015,Apr,4,2015-04,0
6205,US-2017-103127,2016-02-02 12:41:45,2016-02-03 12:41:45,Standard Class,CUST-00539,Aditya Rao,Corporate,United States,Orlando,North Carolina,15120,South,OFF-SUP-004,Office Supplies,Supplies,Supplies Product 4,1084.4497835707227,9,0.2,88.21381017083331,2016,8.134430151332168,2016,Feb,2,2016-02,1
6206,US-2014-103128,2014-04-26 11:55:54,2014-04-29 11:55:54,Standard Class,CUST-00748,Vihaan Kumar,Consumer,United States,Columbus,Michigan,88937,Central,OFF-LAB-003,Office Supplies,Labels,Labels Product 3,89.34496954693829,4,0.1,5.578182097189929,2014,6.243420447146019,2014,Apr,4,2014-04,3
6207,US-2015-103129,2015-07-01 18:15:45,2015-07-04 18:15:45,First Class,CUST-00696,Arjun Patel,Consumer,United States,Houston,Wisconsin,79068,Central,OFF-BIN-001,Office Supplies,Binders,Binders Product 1,35.693679611716824,3,0.0,5.84780581982968,2015,16.38330898759476,2015,Jul,7,2015-07,3
6208,US-2015-103129,2015-07-01 18:15:45,2015-07-04 18:15:45,First Class,CUST-00696,Arjun Patel,Consumer,United States,Houston,Wisconsin,20218,Central,OFF-ART-008,Office Supplies,Art,Art Product 8,99.6647857833151,3,0.1,7.94273747261875,2015,7.969452209416623,2015,Jul,7,2015-07,3
6209,US-2016-103130,2016-01-25 15:33:53,2016-01-30 15:33:53,First Class,CUST-00154,Aarav Mehta,Consumer,United States,Phoenix,Oregon,63404,West,OFF-FAS-001,Office Supplies,Fasteners,Fasteners Product 1,222.48882675681523,4,0.0,37.57807000756967,2016,16.889868383657422,2016,Jan,1,2016-01,5
6210,US-2017-103131,2015-11-06 10:20:22,2015-11-07 10:20:22,Standard Class,CUST-00122,Ishita Kapoor,Consumer,United States,Hartford,Maryland,51415,East,OFF-BIN-007,Office Supplies,Binders,Binders Product 7,183.93390665969028,9,0.2,-11.191442456247538,2015,-6.08449124986708,2015,Nov,11,2015-11,1
6211,US-2014-103132,2015-06-21 18:46:01,2015-06-22 18:46:01,Standard Class,CUST-00598,Neha Joshi,Consumer,United States,Chicago,Wisconsin,96604,Central,OFF-SUP-004,Office Supplies,Supplies,Supplies Product 4,558.5499872519717,5,0.4,-26.62562161441892,2015,-4.766918310286817,2015,Jun,6,2015-06,1
6212,US-2015-103133,2017-04-17 18:02:25,2017-04-20 18:02:25,Second Class,CUST-00201,Kavya Iyer,Corporate,United States,Miami,Alabama,52123,South,FUR-FUR-001,Furniture,Furnishings,Furnishings Product 1,368.1465356118902,3,0.0,30.097290779612354,2017,8.17535624220615,2017,Apr,4,2017-04,3
6213,US-2016-103134,2014-04-15 02:20:06,2014-04-17 02:20:06,Same Day,CUST-00039,Aarav Mehta,Home Office,United States,Denver,Oregon,59854,West,OFF-STO-006,Office Supplies,Storage,Storage Product 6,69.51696332185226,2,0.0,9.22737895206268,2014,13.273564481436583,2014,Apr,4,2014-04,2
6214,US-2016-103134,2014-04-15 02:20:06,2014-04-17 02:20:06,Same Day,CUST-00039,Aarav Mehta,Home Office,United States,Denver,Oregon,23775,West,OFF-ART-004,Office Supplies,Art,Art Product 4,201.16737059339948,4,0.2,12.910638313946968,2014,6.4178590572931515,2014,Apr,4,2014-04,2
6215,US-2017-103135,2016-10-17 18:19:50,2016-10-18 18:19:50,First Class,CUST-00168,Diya Sharma,Corporate,United States,Salt Lake City,Arizona,39860,West,OFF-PAP-002,Office Supplies,Paper,Paper Product 2,370.0015373578807,7,0.0,52.21696488606211,2016,14.112634574151976,2016,Oct,10,2016-10,1
6216,US-2017-103135,2016-10-17 18:19:50,2016-10-18 18:19:50,First Class,CUST-00168,Diya Sharma,Corporate,United States,Salt Lake City,Arizona,44103,West,TEC-ACC-001,Technology,Accessories,Accessories Product 1,145.6376567548865,1,0.0,26.73647117238392,2016,18.35821295681952,2016,Oct,10,2016-10,1
6217,US-2014-103136,2014-04-26 11:08:42,2014-05-02 11:08:42,Standard Class,CUST-00069,Ananya Verma,Consumer,United States,Boston,Virginia,74080,East,TEC-PHO-003,Technology,Phones,Phones Product 3,850.9442916043571,4,0.2,52.24912272277675,2014,6.140134347016661,2014,Apr,4,2014-04,6
6218,US-2014-103136,2014-04-26 11:08:42,2014-05-02 11:08:42,Standard Class,CUST-00069,Ananya Verma,Consumer,United States,Boston,Virginia,59812,East,TEC-COP-001,Technology,Copiers,Copiers Product 1,150.7315326894109,1,0.0,39.91583267097329,2014,26.481408341558932,2014,Apr,4,2014-04,6
